"Maasland Radio","http://panel.beheerstream.com:2199/tunein/maaslandradio.pls"
"RTV Maastricht 107.5","http://stream.rtvmaastricht.nl:8081/rtv/radio_audio/icecast.audio"
"Radio 2 Vlaams-Brabant","http://icecast.vrtcdn.be/ra2vlb-high.mp3"
"Radio Stad Harlingen","http://server-09.stream-server.nl:8516/"
"Musicboxz","http://stream.musicboxz.nl:8003/"
"Layzer","http://layzer.live-streams.nl/high"
"Seven FM","http://streams.sevenfm.nl:8090/live"
"Radio Bloemendaal [AAC]","http://audio.radiobloemendaal.nl/aac"
"Radio Pallieter","http://s39.myradiostream.com:14494/listen.mp3"
"Radio Nordsee international","http://stream.radio-northsea.de:7000/aac"
"Radio Tamara","http://audiostreamen.nl:8006/"
"NH Radio","http://rrr.sz.xlcdn.com/?account=nhnieuws&file=NHRadio_mp3&type=live&service=icecast&protocol=http&port=8000&output=m3u"
"Orinoco Radio","http://185.87.186.220:8000/orinoco"
"Studio 040 TV","http://ms7.mx-cd.net/tv/117-475839/Studio040.smil/playlist.m3u8"
"Nederpop","http://stream.laut.fm/nederpop"
"SRC FM Working","http://streaming.src.fm:8130/;stream.mp3"
"roxx","http://www.clubfmserver.be:8000/roxx.mp3"
"Qmusic Het Foute Uur","https://icecast-qmusicnl-cdp.triple-it.nl/Qmusic_nl_fouteuur_96.mp3"
"Maasbach Radio","http://stream.maasbachradio.com:8064/stream"
"Novira","http://stream.novira.nl:8000/mp3"
"Radio 854","https://jenny.torontocast.com:2000/tunein/Radio_854_1/stream/pls"
"SLAM! Juize","http://stream.slam.nl/WEB09_MP3"
"Rijnmond","https://d2e9xgjjdd9cr5.cloudfront.net/icecast/rijnmond/radio-mp3"
"Radio Hoeksche Waard","https://olon.az.icecast.ebsd.ericsson.net/radio_hoekse_waard"
"Omroep Venlo","https://olon.az.icecast.ebsd.ericsson.net/omroep_venlo"
"The Hit Machine","http://audiostream.thehitmachine.nl:8000/thmmp3"
"VechtdalNL","http://streams.rtvvechtdal.nl:8000/VechtdalNL.mp3"
"Radio Totaal","https://www.schelstraete.org/stream.pls"
